2341;Devana;TRUE
2342;Deveni;TRUE
2343;Devínia;TRUE
2344;Dezdemóna;TRUE
2345;Dézi;TRUE
2346;Dezideráta;TRUE
2347;Dezidéria;TRUE
2348;Dia;TRUE
2349;Diana;TRUE
2350;Diána;TRUE
2351;Diandra;TRUE
2352;Diké;TRUE
2353;Dilara;TRUE
2354;Dimitra;TRUE
2355;Dina;TRUE
2356;Dinara;TRUE
2357;Dió;TRUE
2358;Dionízia;TRUE
2359;Diotíma;TRUE
2360;Ditke;TRUE
2361;Ditta;TRUE
2362;Ditte;TRUE
2363;Ditti;TRUE
2364;Dolli;TRUE
2365;Dolóresz;TRUE
2366;Dolorita;TRUE
2367;Doloróza;TRUE
2368;Domicella;TRUE
2369;Domiciána;TRUE
2370;Dominika;TRUE
2371;Dominka;TRUE
2372;Domitilla;TRUE
2373;Donáta;TRUE
2374;Donatella;TRUE
2375;Donja;TRUE
2376;Donna;TRUE
2377;Dóra;TRUE
2378;Dorabella;TRUE
2379;Doren;TRUE
2380;Doretta;TRUE
2381;Dóri;TRUE
2382;Dorina;TRUE
2383;Dorinda;TRUE
2384;Dorinka;TRUE
2385;Dorisz;TRUE
2386;Dorit;TRUE
2387;Dorka;TRUE
2388;Dorkás;TRUE
2389;Dorkász;TRUE
2390;Dormánka;TRUE
2391;Dorotea;TRUE
2392;Doroti;TRUE
2393;Dorotina;TRUE
2394;Dorottya;TRUE
2395;Dotti;TRUE
2396;Döníz;TRUE
2397;Druzsiána;TRUE
2398;Dulcinea;TRUE
2399;Dusánka;TRUE
2400;Dusenka;TRUE
2401;Dusmáta;TRUE
2402;Dvora;TRUE
2403;Dzsamila;TRUE
2404;Dzsámília;TRUE
2405;Dzsamilla;TRUE
2406;Dzsenet;TRUE
2407;Dzsenifer;TRUE
2408;Dzsenisz;TRUE
2409;Dzsenna;TRUE
2410;Dzsenni;TRUE
2411;Dzsesszika;TRUE
2412;Dzsindzser;TRUE
2413;Écska;TRUE
2414;Éda;TRUE
2415;Edda;TRUE
2416;Edentina;TRUE
2417;Edina;TRUE
2418;Edit;TRUE
2419;Edmunda;TRUE
2420;Edna;TRUE
2421;Édra;TRUE
2422;Édua;TRUE
2423;Eduárda;TRUE
2424;Edvarda;TRUE
2425;Edvina;TRUE
2426;Effi;TRUE
2427;Egberta;TRUE
2428;Egres;TRUE
2429;Eija;TRUE
2430;Eisa;TRUE
2431;Ekaterina;TRUE
2432;Ékes;TRUE
2433;Elanor;TRUE
2434;Eleanor;TRUE
2435;Elektra;TRUE
2436;Elen;TRUE
2437;Elena;TRUE
2438;Eleni;TRUE
2439;Elenor;TRUE
2440;Eleonóra;TRUE
2441;Életke;TRUE
2442;Elfrida;TRUE
2443;Elga;TRUE
2444;Eliána;TRUE
2445;Elida;TRUE
